test/stochastic/0/reach-v1/return/avg	test/stochastic/0/reach-v1/return/std	test/stochastic/0/reach-v1/return/max	test/stochastic/0/reach-v1/return/min	test/stochastic/0/reach-v1/ep_length	test/stochastic/0/reach-v1/success	test/stochastic/1/push-v1/return/avg	test/stochastic/1/push-v1/return/std	test/stochastic/1/push-v1/return/max	test/stochastic/1/push-v1/return/min	test/stochastic/1/push-v1/ep_length	test/stochastic/1/push-v1/success	test/stochastic/average_success	test/deterministic/0/reach-v1/return/avg	test/deterministic/0/reach-v1/return/std	test/deterministic/0/reach-v1/return/max	test/deterministic/0/reach-v1/return/min	test/deterministic/0/reach-v1/ep_length	test/deterministic/0/reach-v1/success	test/deterministic/1/push-v1/return/avg	test/deterministic/1/push-v1/return/std	test/deterministic/1/push-v1/return/max	test/deterministic/1/push-v1/return/min	test/deterministic/1/push-v1/ep_length	test/deterministic/1/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/loss_reg	train/agem_violation	train/success	train/active_env	walltime
7821.819840432456	6457.08203467183	21470.15291494173	1371.8595904408294	200.0	0.0	-31.416046213228423	4.306176961445486	-23.14999397897588	-38.88688134717823	200.0	0.0	0.0	1792.7917546920744	0.0	1792.7917546920744	1792.7917546920744	200.0	0.0	-22.997636038017237	0.0	-22.997636038017237	-22.997636038017237	200.0	0.0	0.0	1	3496.6403646903204	0.0	3496.6403646903204	3496.6403646903204	200.0	250	250	39.56221	12.708884	94.85021	-2.1371377	39.700516	12.565932	94.05308	-1.9847488	-1.3114032	1.4670355	3.6821718	-9.744513	-47.92285	201.38792	198.55457	2.3512208473682406	2.7182817459106445	0.0	0.0	0.0	0	20.892406940460205
3579.085425836921	2186.9686051955505	8243.165263858384	1047.620670762544	200.0	0.0	-43.37666197855156	7.555774477820166	-32.87385530126898	-57.245136366374716	200.0	0.0	0.0	956.5610082798004	0.0	956.5610082798004	956.5610082798004	200.0	0.0	-41.40928481007479	0.0	-41.40928481007479	-41.40928481007479	200.0	0.0	0.0	2	7201.661527115662	0.0	7201.661527115662	7201.661527115662	200.0	500	500	62.69387	27.1148	195.78278	-7.6236634	62.818645	27.742836	189.47716	-8.882554	3.0654097	2.1836054	9.163882	-10.58851	-76.90769	110.791794	83.865875	1.893066882133484	2.7182817459106445	0.0	0.0	0.0	0	33.12523317337036
6401.075726506022	4607.88808688326	15381.304867584731	1063.44888079206	200.0	0.0	-60.1784810829689	9.86568729492704	-42.02414960702953	-74.5410082477186	200.0	0.0	0.0	2344.7649028679807	0.0	2344.7649028679807	2344.7649028679807	200.0	0.0	-68.47458228360233	0.0	-68.47458228360233	-68.47458228360233	200.0	0.0	0.0	3	16286.711682961799	0.0	16286.711682961799	16286.711682961799	200.0	750	750	129.38498	64.8857	418.56177	21.673874	129.39311	64.95076	416.07385	21.549883	-0.41242656	2.3681796	11.821223	-8.549205	-133.4028	70.52833	68.25168	1.541978666305542	2.7182817459106445	0.0	0.0	0.0	0	45.03407883644104
486.84783533835207	45.73999309804114	539.1650819193248	408.00683065546673	200.0	0.0	-87.77384926447874	13.37110690561855	-62.83495277711036	-111.4235276314374	200.0	0.0	0.0	458.6379547283394	0.0	458.6379547283394	458.6379547283394	200.0	0.0	-90.07687065106897	0.0	-90.07687065106897	-90.07687065106897	200.0	0.0	0.0	4	50829.64377962723	33811.140796715736	84640.78457634297	17018.502982911494	200.0	1000	1000	237.76825	178.66565	1424.2162	8.840061	237.77385	178.66545	1386.8777	9.815241	1.0076597	5.00866	51.61446	-7.963575	-237.54721	469.21973	488.4991	1.0541474549770355	2.7182817459106445	0.0	0.0	0.0	0	58.44776010513306
45117.78993514632	27893.111395646956	110630.25198531033	5679.7913976719	200.0	0.1	-33.981718700330006	4.477701515762894	-28.245876261339642	-42.437462498986825	200.0	0.0	0.05	116195.85999940701	0.0	116195.85999940701	116195.85999940701	200.0	0.0	-25.33829029834581	0.0	-25.33829029834581	-25.33829029834581	200.0	0.0	0.0	5	-30.892814572348392	0.0	-30.892814572348392	-30.892814572348392	200.0	1250	250	-11.605653	4.3164997	19.066992	-53.31257	-11.871427	4.253488	11.010641	-68.9229	-2.5962	0.77954227	8.580553	-6.712552	8.128395	9.4932	11.297535	0.9687895178794861	1.8080502027273178	0.0	0.0	0.0	1	317.6579849720001
23090.767171058345	13037.311190009357	39634.043687537116	1116.366891781358	200.0	0.0	-32.293106652990225	7.1566083222744306	-21.572118639381248	-46.55573607599291	200.0	0.0	0.0	22758.681670501643	0.0	22758.681670501643	22758.681670501643	200.0	0.0	-28.624327037750962	0.0	-28.624327037750962	-28.624327037750962	200.0	0.0	0.0	6	-36.99880762768733	0.0	-36.99880762768733	-36.99880762768733	200.0	1500	500	-10.771395	3.9674883	-4.375172	-22.281889	-10.748641	3.7123103	-4.161635	-21.538422	-2.7123585	0.3012338	-0.69655514	-7.825179	8.492812	0.47821838	1.6367381	0.9687895178794861	1.0246125452518464	0.0	0.0	0.0	1	332.63137888908386
35116.16490848786	14752.181661180537	63300.72410054437	12818.284207826237	200.0	0.0	-33.57715821008584	7.542276130065829	-17.85623842964498	-44.36500429684129	200.0	0.0	0.0	39213.60284137691	0.0	39213.60284137691	39213.60284137691	200.0	0.0	-34.92100434818126	0.0	-34.92100434818126	-34.92100434818126	200.0	0.0	0.0	7	-36.747584427265494	0.0	-36.747584427265494	-36.747584427265494	200.0	1750	750	-10.403282	3.991788	-3.0984776	-19.718948	-10.404802	3.9669416	-3.2117796	-20.148808	-2.7192152	0.26607347	-1.6441622	-6.6002884	8.778902	0.112916686	0.1901518	0.9687895178794861	0.6698205788135528	0.0	0.0	0.0	1	346.69901418685913
33739.571981591565	9389.958997224941	47829.52958124508	19091.585518355136	200.0	0.0	-35.801710103023105	9.549012473976104	-21.999473346988427	-57.82542571268156	200.0	0.0	0.0	129901.46566480504	0.0	129901.46566480504	129901.46566480504	200.0	1.0	-28.422127490311023	0.0	-28.422127490311023	-28.422127490311023	200.0	0.0	0.5	8	-35.47518024412226	1.5995675154095643	-33.87561272871269	-37.07474775953182	200.0	2000	1000	-9.903892	4.1654553	-1.8426473	-18.620691	-9.902663	4.1549487	-2.4108503	-18.803635	-2.7132368	0.28242064	-0.9351139	-7.211414	8.764969	0.056330405	0.095977016	0.9687895178794861	0.4694053670167923	0.0	0.0	0.0	1	359.7674732208252
